5.228114 -0.191274
5.243861 -0.190699
5.259609 -0.190128
5.275356 -0.189561
5.291103 -0.188996
5.306851 -0.188436
5.322598 -0.187878
5.338345 -0.187324
5.354093 -0.186773
5.369840 -0.186225
5.385587 -0.185681
5.401335 -0.185139
5.417082 -0.184601
5.432829 -0.184066
5.448577 -0.183534
5.464324 -0.183005
5.480071 -0.182479
5.495819 -0.181957
5.511566 -0.181437
5.527313 -0.180920
5.543061 -0.180406
5.558808 -0.179895
5.574555 -0.179387
5.590303 -0.178881
5.606050 -0.178379
5.621797 -0.177879
5.637545 -0.177382
5.653292 -0.176888
5.669039 -0.176397
5.684787 -0.175908
5.700534 -0.175422
5.716281 -0.174939
5.732029 -0.174458
5.747776 -0.173980
5.763523 -0.173505
5.779271 -0.173032
5.795018 -0.172562
5.810765 -0.172094
5.826513 -0.171629
5.842260 -0.171167
5.858007 -0.170707
5.873755 -0.170249
5.889502 -0.169794
5.905249 -0.169341
5.920997 -0.168890
5.936744 -0.168442
5.952491 -0.167997
5.968239 -0.167554
5.983986 -0.167113
5.999733 -0.166674
6.015481 -0.166238
6.031228 -0.165804
6.046975 -0.165372
6.062723 -0.164942
6.078470 -0.164515
6.094217 -0.164090
6.109965 -0.163667
6.125712 -0.163246
6.141459 -0.162828
6.157207 -0.162411
6.172954 -0.161997
6.188701 -0.161585
6.204449 -0.161175
6.220196 -0.160767
6.235943 -0.160361
6.251691 -0.159957
6.267438 -0.159555
6.283185 -0.159155
