0.000000 0.000000
0.008468 118.092968
0.016936 59.046484
0.025404 39.364323
0.033872 29.523242
0.042340 23.618594
0.050807 19.682161
0.059275 16.870424
0.067743 14.761621
0.076211 13.121441
0.084679 11.809297
0.093147 10.735724
0.101615 9.841081
0.110083 9.084074
0.118551 8.435212
0.127019 7.872865
0.135486 7.380810
0.143954 6.946645
0.152422 6.560720
0.160890 6.215419
0.169358 5.904648
0.177826 5.623475
0.186294 5.367862
0.194762 5.134477
0.203230 4.920540
0.211698 4.723719
0.220166 4.542037
0.228633 4.373814
0.237101 4.217606
0.245569 4.072171
0.254037 3.936432
0.262505 3.809451
0.270973 3.690405
0.279441 3.578575
0.287909 3.473323
0.296377 3.374085
0.304845 3.280360
0.313312 3.191702
0.321780 3.107710
0.330248 3.028025
0.338716 2.952324
0.347184 2.880316
0.355652 2.811737
0.364120 2.746348
0.372588 2.683931
0.381056 2.624288
0.389524 2.567238
0.397992 2.512616
0.406459 2.460270
0.414927 2.410061
0.423395 2.361859
0.431863 2.315548
0.440331 2.271019
0.448799 2.228169
0.457267 2.186907
0.465735 2.147145
0.474203 2.108803
0.482671 2.071806
0.491138 2.036086
0.499606 2.001576
0.508074 1.968216
0.516542 1.935950
0.525010 1.904725
0.533478 1.874492
0.541946 1.845203
0.550414 1.816815
0.558882 1.789287
0.567350 1.762582
0.575818 1.736661
0.584285 1.711492
0.592753 1.687042
0.601221 1.663281
0.609689 1.640180
0.618157 1.617712
0.626625 1.595851
0.635093 1.574573
0.643561 1.553855
0.652029 1.533675
0.660497 1.514012
0.668964 1.494848
0.677432 1.476162
0.685900 1.457938
0.694368 1.440158
0.702836 1.422807
0.711304 1.405869
0.719772 1.389329
0.728240 1.373174
0.736708 1.357390
0.745176 1.341966
0.753644 1.326887
0.762111 1.312144
0.770579 1.297725
0.779047 1.283619
0.787515 1.269817
0.795983 1.256308
0.804451 1.243084
0.812919 1.230135
0.821387 1.217453
0.829855 1.205030
0.838323 1.192858
0.846790 1.180930
0.855258 1.169237
0.863726 1.157774
0.872194 1.146534
0.880662 1.135509
0.889130 1.124695
0.897598 1.114085
0.906066 1.103673
0.914534 1.093453
0.923002 1.083422
0.931470 1.073572
0.939937 1.063901
0.948405 1.054401
0.956873 1.045071
0.965341 1.035903
0.973809 1.026895
0.982277 1.018043
0.990745 1.009342
0.999213 1.000788
1.007681 0.992378
1.016149 0.984108
1.024616 0.975975
1.033084 0.967975
1.041552 0.960105
1.050020 0.952363
1.058488 0.944744
1.066956 0.937246
1.075424 0.929866
1.083892 0.922601
1.092360 0.915449
1.100828 0.908407
1.109296 0.901473
1.117763 0.894644
1.126231 0.887917
1.134699 0.881291
1.143167 0.874763
1.151635 0.868331
1.160103 0.861992
1.168571 0.855746
1.177039 0.849590
1.185507 0.843521
1.193975 0.837539
1.202442 0.831641
1.210910 0.825825
1.219378 0.820090
1.227846 0.814434
1.236314 0.808856
1.244782 0.803354
1.253250 0.797925
1.261718 0.792570
1.270186 0.787286
1.278654 0.782073
1.287122 0.776927
1.295589 0.771849
1.304057 0.766837
1.312525 0.761890
1.320993 0.757006
1.329461 0.752185
1.337929 0.747424
1.346397 0.742723
1.354865 0.738081
1.363333 0.733497
